,Name,Global_Sales,Score_pro,Score_user,N_pro,N_user,genre_Action-Adventure,genre_Adventure,genre_Fighting,genre_MMO,genre_Misc,genre_Music,genre_Party,genre_Platform,genre_Puzzle,genre_Racing,genre_Role-Playing,genre_Shooter,genre_Simulation,genre_Sports,genre_Strategy,genre_Visual+Novel,PC,nintendo,playstation,xbox
183,LEGO Star Wars II: The Original Trilogy,2.69,8.4,8.7,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
184,LEGO Star Wars II: The Original Trilogy,1.41,8.3,8.1,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185,LEGO Star Wars II: The Original Trilogy,1.07,4.7,5.1,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
186,LEGO Star Wars II: The Original Trilogy,0.97,8.4,8.7,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
187,LEGO Star Wars II: The Original Trilogy,0.63,8.1,8.0,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188,LEGO Star Wars II: The Original Trilogy,0.44,8.5,8.5,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,LEGO Star Wars II: The Original Trilogy,0.02,8.6,8.1,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190,Dying Light,2.45,7.4,8.0,58,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191,Dying Light,1.47,7.4,8.0,26,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192,Dying Light,0.24,7.5,8.0,40,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
193,New Super Luigi U,2.42,7.7,8.0,59,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
194,God of War: Ascension,2.4,8.0,7.7,89,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195,Dead Island,2.38,7.1,6.9,75,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196,Dead Island,2.29,7.1,6.7,41,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
197,Dead Island,0.22,8.0,6.9,24,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,The Incredibles,2.37,6.2,7.8,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
199,The Incredibles,2.06,5.5,5.3,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,The Incredibles,0.84,6.3,6.3,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201,Uncharted: The Lost Legacy,2.37,8.4,8.0,110,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202,Lego Marvel Super Heroes,2.34,8.0,7.9,37,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
203,Lego Marvel Super Heroes,1.96,8.2,7.8,22,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
204,Lego Marvel Super Heroes,1.91,8.3,7.7,22,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
205,Lego Marvel Super Heroes,0.76,8.2,8.0,8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206,Lego Marvel Super Heroes,0.17,7.8,8.2,7,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
207,Resident Evil - Code: Veronica X,2.34,8.4,8.5,21,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208,Resident Evil - Code: Veronica X,0.06,6.2,8.3,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209,Saints Row,2.18,8.1,7.6,74,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210,Final Fantasy Tactics Advance,2.13,8.7,9.0,44,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Dynasty Warriors 4,2.11,7.8,8.9,24,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
212,Dynasty Warriors 4,0.16,7.5,8.8,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
213,Devil May Cry 3: Dante's Awakening,2.09,8.4,9.1,60,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
214,Metal Gear Solid: Peace Walker,2.08,8.9,8.7,66,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
215,Hitman: Absolution,2.06,8.3,7.5,30,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
216,Hitman: Absolution,1.7,7.9,7.2,51,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
217,Hitman: Absolution,0.22,7.9,7.2,26,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
218,Tom Clancy's Splinter Cell: Conviction,2.06,8.5,7.7,90,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219,Tom Clancy's Splinter Cell: Conviction,0.1,8.3,5.5,20,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
220,Middle-Earth: Shadow of War,2.04,8.0,4.7,73,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
221,Middle-Earth: Shadow of War,1.15,8.1,4.5,38,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222,Middle-Earth: Shadow of War,0.07,7.5,4.3,18,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
223,Peter Jackson's King Kong: The Official Game of the Movie,2.04,8.2,8.4,41,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
224,Peter Jackson's King Kong: The Official Game of the Movie,0.53,8.2,7.9,43,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225,Peter Jackson's King Kong: The Official Game of the Movie,0.26,8.0,7.6,57,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226,Peter Jackson's King Kong: The Official Game of the Movie,0.24,8.1,8.1,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227,Peter Jackson's King Kong: The Official Game of the Movie,0.19,5.6,6.3,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
228,Devil May Cry 2,1.97,6.8,6.5,40,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
229,Dishonored 2,1.97,8.8,8.1,62,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
230,Dishonored 2,0.86,8.8,7.9,25,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
231,Dishonored 2,0.26,8.6,7.4,40,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
232,inFAMOUS 2,1.87,8.3,8.6,90,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
233,Dynasty Warriors 3,1.87,7.8,8.8,17,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
234,Dynasty Warriors 3,0.08,7.0,8.8,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
235,The Evil Within,1.86,7.5,7.7,65,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
236,The Evil Within,0.69,7.9,7.6,24,579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,The Evil Within,0.3,6.8,7.5,18,1520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
238,LEGO Star Wars III: The Clone Wars,1.79,7.6,8.1,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
239,LEGO Star Wars III: The Clone Wars,1.48,7.5,7.7,43,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240,LEGO Star Wars III: The Clone Wars,1.18,7.6,7.6,36,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
241,LEGO Star Wars III: The Clone Wars,1.14,6.7,6.5,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
242,LEGO Star Wars III: The Clone Wars,1.1,6.6,6.8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
243,LEGO Star Wars III: The Clone Wars,0.25,7.6,7.7,14,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
244,The Getaway: Black Monday,1.78,5.7,7.9,53,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245,50 Cent: Bulletproof,1.77,4.7,6.6,21,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
246,50 Cent: Bulletproof,0.44,5.0,5.6,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247,Kinect Star Wars,1.76,5.5,3.8,61,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248,Just Cause 2,1.75,8.3,8.0,66,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
249,Just Cause 2,1.6,8.1,8.0,74,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250,Just Cause 2,0.12,8.4,7.6,33,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
251,LEGO City Undercover: The Chase Begins,1.74,6.2,6.7,44,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
252,Saints Row IV,1.69,8.1,6.6,42,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253,Saints Row IV,1.33,7.6,6.4,26,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
254,Saints Row IV,0.19,8.6,7.4,45,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
255,Star Wars The Clone Wars: Lightsaber Duels,1.65,5.6,6.6,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
256,Heavenly Sword,1.65,7.9,8.1,64,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
257,Dead Rising 3,1.63,7.8,6.9,69,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258,Uncharted: Golden Abyss,1.62,8.0,7.5,80,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
259,Devil May Cry 4,1.58,8.4,8.4,63,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
260,Devil May Cry 4,1.34,8.4,8.4,61,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261,Devil May Cry 4,0.04,7.8,8.5,21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
262,Mafia II,1.56,7.4,8.0,79,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,Mafia II,1.49,7.5,7.9,61,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
264,Mafia II,0.4,7.7,8.2,46,2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,Spider-Man 2: Enter: Electro,1.55,7.4,8.4,15,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
266,Pac-Man World 2,1.51,7.3,7.7,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
267,Pac-Man World 2,1.51,7.3,7.7,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
268,Pac-Man World 2,0.49,6.6,7.5,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
269,Pac-Man World 2,0.49,6.6,7.5,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
270,Pac-Man World 2,0.37,7.4,8.4,18,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
271,Pac-Man World 2,0.37,7.4,8.4,18,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
272,Star Wars: The Force Unleashed II,1.51,6.3,6.7,41,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
273,Star Wars: The Force Unleashed II,1.44,6.1,5.9,59,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274,Star Wars: The Force Unleashed II,0.78,7.1,7.8,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
275,Star Wars: The Force Unleashed II,0.03,5.9,5.9,14,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
276,Dragon Ball: Xenoverse 2,1.5,7.2,7.4,57,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
277,Dragon Ball: Xenoverse 2,0.55,7.5,7.6,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
278,Dragon Ball: Xenoverse 2,0.47,7.3,6.9,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279,Metal Gear Rising: Revengeance,1.5,8.0,8.0,61,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280,Metal Gear Rising: Revengeance,0.5,8.2,8.0,46,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,Dead Rising 2,1.49,7.9,7.1,76,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282,Dead Rising 2,1.37,8.0,6.7,54,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
283,Dead Rising 2,0.14,7.8,6.5,17,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
284,Tom Clancy's Splinter Cell: Pandora Tomorrow,1.48,9.3,8.6,74,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285,Tom Clancy's Splinter Cell: Pandora Tomorrow,1.48,9.3,8.6,74,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286,Tom Clancy's Splinter Cell: Pandora Tomorrow,1.25,8.7,8.2,45,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
287,Tom Clancy's Splinter Cell: Pandora Tomorrow,1.25,8.7,8.2,45,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
288,Tom Clancy's Splinter Cell: Pandora Tomorrow,0.08,7.8,7.9,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
289,Tom Clancy's Splinter Cell: Pandora Tomorrow,0.08,7.8,7.9,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
290,Tom Clancy's Splinter Cell: Pandora Tomorrow,0.06,6.8,6.7,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Tom Clancy's Splinter Cell: Pandora Tomorrow,0.06,6.8,6.7,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Tom Clancy's Splinter Cell: Pandora Tomorrow,0.0,8.7,7.9,28,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
293,Tom Clancy's Splinter Cell: Pandora Tomorrow,0.0,8.7,7.9,28,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
294,Ryse: Son of Rome,1.47,6.0,6.4,77,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295,Ryse: Son of Rome,0.0,6.1,6.8,27,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
296,Onimusha 3: Demon Siege,1.45,8.5,8.7,53,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
297,Resident Evil Outbreak,1.45,7.1,8.2,40,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
298,Yu-Gi-Oh! The Duelists of the Roses,1.41,5.9,8.1,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
299,Dynasty Warriors 5,1.39,6.9,8.6,29,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,Dynasty Warriors 5,0.05,6.6,8.2,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
301,Metroid: Other M,1.36,7.9,6.7,71,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
302,Samurai Warriors,1.35,7.3,8.7,37,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
303,Samurai Warriors,0.07,7.1,6.5,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
304,Alan Wake,1.33,8.3,8.2,100,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
305,Alan Wake,0.06,8.3,8.0,30,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
306,Kirby: Planet Robobot,1.32,8.1,8.6,71,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
307,[Prototype],1.31,7.8,7.7,83,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
308,[Prototype],1.24,7.9,7.6,53,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
309,Assassin's Creed: Rogue,1.3,7.2,7.5,53,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310,Assassin's Creed: Rogue,1.02,7.2,7.3,32,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311,Assassin's Creed: Rogue,0.1,7.4,7.2,25,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
312,Kid Icarus: Uprising,1.28,8.3,8.7,75,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
313,Manhunt,1.28,7.6,8.4,47,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
314,Manhunt,0.19,7.4,7.9,37,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
315,Manhunt,0.0,7.5,7.7,28,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
316,LEGO Harry Potter: Years 5-7,1.26,7.6,7.5,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
317,LEGO Harry Potter: Years 5-7,1.01,7.7,8.0,35,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
318,LEGO Harry Potter: Years 5-7,0.95,7.6,8.0,27,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
319,LEGO Harry Potter: Years 5-7,0.2,6.4,6.9,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320,LEGO Harry Potter: Years 5-7,0.41,7.1,6.7,7,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
321,Hyrule Warriors,1.26,7.6,8.3,81,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
322,Assassin's Creed: Bloodlines,1.26,6.3,6.9,38,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
323,LEGO City Undercover,1.24,8.0,8.3,66,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
324,LEGO City Undercover,0.75,7.7,7.4,27,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
325,LEGO City Undercover,0.65,7.8,7.8,17,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
326,LEGO City Undercover,0.3,7.7,7.1,16,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
327,Bayonetta,1.21,8.7,7.7,54,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
328,Bayonetta,0.93,9.0,8.1,86,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
329,The Lord of the Rings: The Fellowship of the Ring,1.2,5.9,4.7,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
330,The Lord of the Rings: The Fellowship of the Ring,0.53,5.9,6.1,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
331,Mad Max ,1.2,6.9,7.8,71,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
332,Mad Max ,1.2,6.9,7.8,71,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
333,Mad Max ,0.5,7.2,7.8,18,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
334,Mad Max ,0.5,7.2,7.8,18,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
335,Mad Max ,0.01,7.3,7.8,22,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
336,Mad Max ,0.01,7.3,7.8,22,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
337,Metal Gear Solid: Portable Ops,1.19,8.7,8.1,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
338,LEGO Dimensions,1.18,8.0,7.2,53,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
339,LEGO Dimensions,0.72,8.0,7.1,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
340,LEGO Jurassic World,1.18,7.0,7.1,46,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
341,LEGO Jurassic World,0.78,7.0,6.8,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
342,LEGO Jurassic World,0.04,7.2,7.5,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
343,One Piece Pirate Warriors,1.17,6.4,7.5,33,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
344,Sunset Overdrive,1.16,8.1,7.8,89,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
345,Gauntlet: Dark Legacy,1.15,7.3,8.3,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
346,Gauntlet: Dark Legacy,1.15,7.3,8.3,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
347,Gauntlet: Dark Legacy,0.18,6.0,8.6,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
348,Gauntlet: Dark Legacy,0.18,6.0,8.6,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
349,Gauntlet: Dark Legacy,0.17,5.4,8.3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
350,Gauntlet: Dark Legacy,0.17,5.4,8.3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
351,Gauntlet: Dark Legacy,0.0,3.7,3.7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Gauntlet: Dark Legacy,0.0,3.7,3.7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Pokémon Rumble Blast,1.15,5.6,6.8,36,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
354,Ninja Gaiden Sigma,1.15,8.8,7.7,46,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
355,Tenchu: Wrath of Heaven,1.14,7.9,8.6,33,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
356,Transformers: The Game,1.11,5.6,6.6,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357,Transformers: The Game,0.65,4.7,5.4,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
358,Transformers: The Game,0.6,5.2,5.5,50,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
359,Transformers: The Game,0.58,5.3,5.3,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
360,Transformers: The Game,0.4,5.4,5.8,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
361,LEGO Marvel Super Heroes 2,1.11,7.3,7.0,63,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362,LEGO Marvel Super Heroes 2,0.67,7.6,7.2,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
363,LEGO Marvel Super Heroes 2,0.57,7.4,7.3,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
364,Tom Clancy's Splinter Cell: Chaos Theory,1.11,9.4,9.1,70,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
365,Tom Clancy's Splinter Cell: Chaos Theory,1.11,9.4,9.1,70,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
366,Tom Clancy's Splinter Cell: Chaos Theory,0.1,8.1,8.2,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
367,Tom Clancy's Splinter Cell: Chaos Theory,0.1,8.1,8.2,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
368,Tom Clancy's Splinter Cell: Chaos Theory,0.07,5.0,7.2,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
369,Tom Clancy's Splinter Cell: Chaos Theory,0.07,5.0,7.2,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
370,Tom Clancy's Splinter Cell: Chaos Theory,0.0,9.2,8.7,36,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
371,Tom Clancy's Splinter Cell: Chaos Theory,0.0,9.2,8.7,36,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
372,Tom Clancy's Splinter Cell: Chaos Theory,0.95,8.7,8.5,29,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
373,Tom Clancy's Splinter Cell: Chaos Theory,0.95,8.7,8.5,29,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
