Name,Platform,Genre,Global_Sales,game_key,Name_meta,Genre_meta,Score_pro,Score_user,Publisher,Developer,N_pro,N_user,year,Franchise_wikipedia,compound,multiplayer,singleplayer,oem,Global_Sales.log,N_pro.log,N_user.log,PC,nintendo,playstation,xbox,Publisher_top,pub_activision,pub_amc games,pub_capcom,pub_ea games,pub_ea sports,pub_electronic arts,pub_konami,pub_nintendo,pub_scea,pub_sega,pub_thq,pub_ubisoft,Franchise_top,lic_Final Fantasy,lic_Harry Potter,lic_Marvel,lic_NBA,lic_Others,lic_PGA Tour,lic_Prince of Persia,lic_Sonic The Hedgehog,lic_Star Wars,lic_The Sims,lic_Tom Clancy’s,lic_WWE,year.release_2001,year.release_2002,year.release_2003,year.release_2004,year.release_2005,year.release_2006,year.release_2007,year.release_2008,year.release_2009,year.release_2010,year.release_2011,year.release_2012,year.release_2013,year.release_2014,year.release_2015,year.release_2016,year.release_2017,year.release_2018,genre_Action,genre_Action-Adventure,genre_Adventure,genre_Fighting,genre_MMO,genre_Misc,genre_Music,genre_Party,genre_Platform,genre_Puzzle,genre_Racing,genre_Role-Playing,genre_Shooter,genre_Simulation,genre_Sports,genre_Strategy,genre_Visual+Novel,labels,labels_0,labels_1,labels_2,labels_3,labels_4,labels_5,labels_6,labels_7
LEGO Harry Potter: Years 1-4,DS,Adventure,2.29,lego-harry-potter-years-1-4,LEGO Harry Potter: Years 1-4,"Action Adventure, Fantasy, General, Fantasy, Linear",7.2,7.5,warner bros interactive entertainment,TT Fusion,7,8,2010,LEGO,0.5546571428571428,1.0,1.0,nintendo,14.64406281221155,2.0794415416798357,2.1972245773362196,0,1,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
LEGO Harry Potter: Years 1-4,X360,Adventure,1.59,lego-harry-potter-years-1-4,LEGO Harry Potter: Years 1-4,"Action Adventure, Adventure, General, Fantasy, General, Fantasy, Linear",7.9,8.0,warner bros interactive entertainment,Traveller's Tales,58,78,2010,LEGO,0.6027500000000002,1.0,1.0,xbox,14.279245203127035,4.07753744390572,4.3694478524670215,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
LEGO Harry Potter: Years 1-4,PS3,Adventure,1.37,lego-harry-potter-years-1-4,LEGO Harry Potter: Years 1-4,"Action Adventure, Adventure, General, Fantasy, General, Fantasy, Linear",7.9,7.7,warner bros interactive entertainment,Traveller's Tales,42,71,2010,LEGO,0.6264690476190474,1.0,1.0,playstation,14.130322027731049,3.7612001156935624,4.276666119016055,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
LEGO Harry Potter: Years 1-4,PC,Adventure,0.05,lego-harry-potter-years-1-4,LEGO Harry Potter: Years 1-4,"Action Adventure, Adventure, General, Fantasy, General, Fantasy, Linear",7.9,7.7,warner bros interactive entertainment,Traveller's Tales,15,125,2010,LEGO,0.5400600000000001,1.0,1.0,PC,10.819798284210286,2.772588722239781,4.836281906951478,1,0,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Onimusha 2: Samurai's Destiny,PS2,Adventure,2.25,onimusha-2-samurai-s-destiny,Onimusha 2: Samurai's Destiny,"Action Adventure, Fantasy",8.4,8.5,capcom,Capcom,31,104,2002,Onimusha,0.2405193548387096,0.0,1.0,playstation,14.626441218624949,3.4657359027997265,4.653960350157523,0,0,1,0,capcom,0,0,1,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Prince of Persia: The Sands of Time,PS2,Adventure,2.22,prince-of-persia-the-sands-of-time,Prince of Persia: The Sands of Time,"Action Adventure, Fantasy",9.2,8.8,ubisoft,Ubisoft,44,362,2003,Prince of Persia,0.5334068181818182,0.0,1.0,playstation,14.613018204298811,3.8066624897703196,5.8944028342648505,0,0,1,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Prince of Persia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Prince of Persia: The Sands of Time,PS2,Adventure,2.22,prince-of-persia-the-sands-of-time,Prince of Persia: The Sands of Time,"Action Adventure, Fantasy",9.2,8.8,ubisoft,Ubisoft,44,362,2003,Prince of Persia,0.5334068181818182,0.0,1.0,playstation,14.613018204298811,3.8066624897703196,5.8944028342648505,0,0,1,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Prince of Persia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Prince of Persia: The Sands of Time,XB,Adventure,0.94,prince-of-persia-the-sands-of-time,Prince of Persia: The Sands of Time,"Action Adventure, Fantasy",9.2,8.0,ubisoft,Ubisoft,41,101,2003,Prince of Persia,0.4909414634146341,0.0,1.0,xbox,13.753636218075409,3.7376696182833684,4.624972813284271,0,0,0,1,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Prince of Persia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Prince of Persia: The Sands of Time,XB,Adventure,0.94,prince-of-persia-the-sands-of-time,Prince of Persia: The Sands of Time,"Action Adventure, Fantasy",9.2,8.0,ubisoft,Ubisoft,41,101,2003,Prince of Persia,0.4909414634146341,0.0,1.0,xbox,13.753636218075409,3.7376696182833684,4.624972813284271,0,0,0,1,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Prince of Persia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Prince of Persia: The Sands of Time,GC,Adventure,0.32,prince-of-persia-the-sands-of-time,Prince of Persia: The Sands of Time,"Action Adventure, Fantasy",9.2,8.1,ubisoft,Ubisoft,33,65,2003,Prince of Persia,0.5299787878787879,0.0,1.0,nintendo,12.676079399771027,3.5263605246161616,4.189654742026425,0,1,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Prince of Persia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Prince of Persia: The Sands of Time,GC,Adventure,0.32,prince-of-persia-the-sands-of-time,Prince of Persia: The Sands of Time,"Action Adventure, Fantasy",9.2,8.1,ubisoft,Ubisoft,33,65,2003,Prince of Persia,0.5299787878787879,0.0,1.0,nintendo,12.676079399771027,3.5263605246161616,4.189654742026425,0,1,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Prince of Persia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Prince of Persia: The Sands of Time,GBA,Adventure,0.15,prince-of-persia-the-sands-of-time,Prince of Persia: The Sands of Time,"Action Adventure, Fantasy",7.5,8.0,ubisoft,Ubisoft Montreal,25,9,2003,Prince of Persia,0.486052,0.0,1.0,Others,11.918397239722838,3.258096538021482,2.302585092994046,0,0,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Prince of Persia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Prince of Persia: The Sands of Time,GBA,Adventure,0.15,prince-of-persia-the-sands-of-time,Prince of Persia: The Sands of Time,"Action Adventure, Fantasy",7.5,8.0,ubisoft,Ubisoft Montreal,25,9,2003,Prince of Persia,0.486052,0.0,1.0,Others,11.918397239722838,3.258096538021482,2.302585092994046,0,0,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Prince of Persia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Prince of Persia: The Sands of Time,PC,Adventure,0.0,prince-of-persia-the-sands-of-time,Prince of Persia: The Sands of Time,"Action Adventure, Fantasy, Fantasy, Linear",8.9,8.5,ubisoft,Ubisoft,32,656,2003,Prince of Persia,0.599559375,0.0,1.0,PC,0.0,3.4965075614664802,6.48768401848461,1,0,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Prince of Persia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0
Prince of Persia: The Sands of Time,PC,Adventure,0.0,prince-of-persia-the-sands-of-time,Prince of Persia: The Sands of Time,"Action Adventure, Fantasy, Fantasy, Linear",8.9,8.5,ubisoft,Ubisoft,32,656,2003,Prince of Persia,0.599559375,0.0,1.0,PC,0.0,3.4965075614664802,6.48768401848461,1,0,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Prince of Persia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0
Star Fox Adventures,GC,Adventure,1.87,star-fox-adventures,Star Fox Adventures,"Action Adventure, Sci-Fi",8.2,7.9,nintendo,Rare Ltd.,39,195,2002,Star Fox,0.1963205128205128,0.0,1.0,nintendo,14.441449523589984,3.6888794541139363,5.278114659230517,0,1,0,0,nintendo,0,0,0,0,0,0,0,1,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Metroid Fusion,GBA,Adventure,1.68,metroid-fusion,Metroid Fusion,"Action Adventure, Sci-Fi",9.2,9.0,nintendo,Nintendo,44,372,2002,Metroid,0.424525,0.0,1.0,Others,14.33430494661736,3.8066624897703196,5.921578419643816,0,0,0,0,nintendo,0,0,0,0,0,0,0,1,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Prince of Persia: Warrior Within,PS2,Adventure,1.64,prince-of-persia-warrior-within,Prince of Persia: Warrior Within,"Action Adventure, Fantasy",8.3,8.7,ubisoft,Ubisoft Montreal,51,205,2004,Prince of Persia,0.430713725490196,0.0,1.0,playstation,14.310207409556293,3.9512437185814275,5.327876168789581,0,0,1,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Prince of Persia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Prince of Persia: Warrior Within,XB,Adventure,0.8,prince-of-persia-warrior-within,Prince of Persia: Warrior Within,"Action Adventure, Fantasy",8.3,7.8,ubisoft,Ubisoft Montreal,55,42,2004,Prince of Persia,0.3440927272727274,0.0,1.0,xbox,13.592368256649284,4.02535169073515,3.7612001156935624,0,0,0,1,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Prince of Persia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Prince of Persia: Warrior Within,GC,Adventure,0.2,prince-of-persia-warrior-within,Prince of Persia: Warrior Within,"Action Adventure, Fantasy",8.3,8.1,ubisoft,Ubisoft,31,32,2004,Prince of Persia,0.3332193548387097,0.0,1.0,nintendo,12.206077645517674,3.4657359027997265,3.4965075614664802,0,1,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Prince of Persia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Prince of Persia: Warrior Within,PC,Adventure,0.0,prince-of-persia-warrior-within,Prince of Persia: Warrior Within,"Action Adventure, Fantasy, Fantasy, Linear",8.3,8.6,ubisoft,Ubisoft Montreal,29,540,2004,Prince of Persia,0.4880586206896552,0.0,1.0,PC,0.0,3.4011973816621555,6.293419278846481,1,0,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Prince of Persia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Rise of the Tomb Raider,PC,Adventure,0.15,rise-of-the-tomb-raider,Rise of the Tomb Raider,"Action Adventure, General, Linear",8.6,7.9,square enix,Crystal Dynamics,45,1852,2016,Tomb Raider,0.3941399999999999,1.0,1.0,PC,11.918397239722838,3.828641396489095,7.52456122628536,1,0,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0
Drawn To Life: SpongeBob SquarePants Edition,DS,Adventure,1.48,drawn-to-life-spongebob-squarepants-edition,Drawn to Life: SpongeBob SquarePants Edition,"Action Adventure, Adventure, General, General, Sandbox",6.8,7.4,thq,Altron,12,3,2008,Spongebob Squarepants,0.3740944444444444,0.0,1.0,nintendo,14.207553321415745,2.5649493574615367,1.3862943611198906,0,1,0,0,thq,0,0,0,0,0,0,0,0,0,0,1,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Assassin's Creed III: Liberation,PSV,Adventure,1.48,assassin-s-creed-iii-liberation,Assassin's Creed III: Liberation,"Action Adventure, Historic, Historic, Open-World",7.0,7.1,ubisoft,Ubisoft,71,375,2012,Assassin's Creed,0.3655295774647887,1.0,1.0,playstation,14.207553321415745,4.276666119016055,5.929589143389895,0,0,1,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
The Legend of Zelda: The Minish Cap,GBA,Adventure,1.42,the-legend-of-zelda-the-minish-cap,The Legend of Zelda: The Minish Cap,"Action Adventure, Fantasy",8.9,8.9,nintendo,Flagship,56,411,2005,The Legend of Zelda,0.4347714285714286,0.0,1.0,Others,14.166168133802548,4.04305126783455,6.021023349349527,0,0,0,0,nintendo,0,0,0,0,0,0,0,1,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
LEGO Indiana Jones 2: The Adventure Continues,Wii,Adventure,1.41,lego-indiana-jones-2-the-adventure-continues,LEGO Indiana Jones 2: The Adventure Continues,"Action Adventure, Historic, General, Historic",7.2,6.5,lucasarts,Traveller's Tales,13,26,2009,Indiana Jones,0.4028153846153847,1.0,1.0,nintendo,14.159100971573958,2.6390573296152584,3.295836866004329,0,1,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
LEGO Indiana Jones 2: The Adventure Continues,X360,Adventure,1.02,lego-indiana-jones-2-the-adventure-continues,LEGO Indiana Jones 2: The Adventure Continues,"Action Adventure, Historic, General, Historic",7.1,7.6,lucasarts,Traveller's Tales,41,44,2009,Indiana Jones,0.4740121951219512,1.0,1.0,xbox,13.83531416565213,3.7376696182833684,3.8066624897703196,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
LEGO Indiana Jones 2: The Adventure Continues,PS3,Adventure,0.9,lego-indiana-jones-2-the-adventure-continues,LEGO Indiana Jones 2: The Adventure Continues,"Action Adventure, Historic, General, Historic",7.0,7.3,lucasarts,Traveller's Tales,25,39,2009,Indiana Jones,0.393856,1.0,1.0,playstation,13.710151153416941,3.258096538021482,3.6888794541139363,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LEGO Indiana Jones 2: The Adventure Continues,PC,Adventure,0.05,lego-indiana-jones-2-the-adventure-continues,LEGO Indiana Jones 2: The Adventure Continues,"Action Adventure, Historic, General, Historic",6.6,7.4,lucasarts,Traveller's Tales,13,38,2009,Indiana Jones,0.5028076923076923,1.0,1.0,PC,10.819798284210286,2.6390573296152584,3.6635616461296463,1,0,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Grand Theft Auto: Chinatown Wars,DS,Adventure,1.33,grand-theft-auto-chinatown-wars,Grand Theft Auto: Chinatown Wars,"Action Adventure, Modern, Modern, Open-World",9.3,8.3,rockstar games,Rockstar Leeds,85,361,2009,Grand theft Auto,0.4609564705882353,1.0,1.0,nintendo,14.100690252077353,4.454347296253507,5.8916442118257715,0,1,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Grand Theft Auto: Chinatown Wars,PSP,Adventure,1.08,grand-theft-auto-chinatown-wars,Grand Theft Auto: Chinatown Wars,"Action Adventure, Modern, Modern, Open-World",9.0,7.3,rockstar games,Rockstar Leeds,77,233,2009,Grand theft Auto,0.3674337662337661,1.0,1.0,playstation,13.8924725250259,4.356708826689592,5.455321115357702,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Mystery Case Files: MillionHeir,DS,Adventure,1.27,mystery-case-files-millionheir,Mystery Case Files: MillionHeir,"Miscellaneous, Adventure, Puzzle, General, Hidden Object, Puzzle",6.5,6.5,nintendo,Griptonite Games,28,1,2008,Myst,0.2932904761904761,1.0,1.0,nintendo,14.054528245836039,3.367295829986474,0.6931471805599453,0,1,0,0,nintendo,0,0,0,0,0,0,0,1,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Tomb Raider: Underworld,PS3,Adventure,1.26,tomb-raider-underworld,Tomb Raider: Underworld,"Action Adventure, Modern, General, Modern",7.5,7.2,eidos interactive,Nixxes Software,42,30,2008,Tomb Raider,0.3445269841269839,0.0,1.0,playstation,14.04662307257814,3.7612001156935624,3.4339872044851463,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Tomb Raider: Underworld,PS3,Adventure,1.26,tomb-raider-underworld,Tomb Raider: Underworld,"Action Adventure, Modern, General, Modern",7.5,7.2,eidos interactive,Nixxes Software,42,30,2008,Tomb Raider,0.3445269841269839,0.0,1.0,playstation,14.04662307257814,3.7612001156935624,3.4339872044851463,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Tomb Raider: Underworld,X360,Adventure,1.07,tomb-raider-underworld,Tomb Raider: Underworld,"Action Adventure, Modern, General, Modern",7.6,6.8,eidos interactive,Crystal Dynamics,57,40,2008,Tomb Raider,0.3357754385964913,0.0,1.0,xbox,13.883170141017091,4.060443010546419,3.713572066704308,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Tomb Raider: Underworld,X360,Adventure,1.07,tomb-raider-underworld,Tomb Raider: Underworld,"Action Adventure, Modern, General, Modern",7.6,6.8,eidos interactive,Crystal Dynamics,57,40,2008,Tomb Raider,0.3357754385964913,0.0,1.0,xbox,13.883170141017091,4.060443010546419,3.713572066704308,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Tomb Raider: Underworld,Wii,Adventure,0.45,tomb-raider-underworld,Tomb Raider: Underworld,"Action Adventure, Modern, General, Modern",7.0,7.3,eidos interactive,Crystal Dynamics,12,4,2008,Tomb Raider,0.4175722222222222,0.0,1.0,nintendo,13.017005083966255,2.5649493574615367,1.6094379124341003,0,1,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Tomb Raider: Underworld,Wii,Adventure,0.45,tomb-raider-underworld,Tomb Raider: Underworld,"Action Adventure, Modern, General, Modern",7.0,7.3,eidos interactive,Crystal Dynamics,12,4,2008,Tomb Raider,0.4175722222222222,0.0,1.0,nintendo,13.017005083966255,2.5649493574615367,1.6094379124341003,0,1,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Tomb Raider: Underworld,DS,Adventure,0.19,tomb-raider-underworld,Tomb Raider: Underworld,"Action Adventure, Modern, General, Modern",7.0,7.8,eidos interactive,Santa Cruz Games,9,0,2008,Tomb Raider,0.5171148148148147,0.0,1.0,nintendo,12.154784614286667,2.302585092994046,0.0,0,1,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Tomb Raider: Underworld,DS,Adventure,0.19,tomb-raider-underworld,Tomb Raider: Underworld,"Action Adventure, Modern, General, Modern",7.0,7.8,eidos interactive,Santa Cruz Games,9,0,2008,Tomb Raider,0.5171148148148147,0.0,1.0,nintendo,12.154784614286667,2.302585092994046,0.0,0,1,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Tomb Raider: Underworld,PC,Adventure,0.08,tomb-raider-underworld,Tomb Raider: Underworld,"Action Adventure, Modern, General, Modern",8.0,7.7,eidos interactive,Nixxes Software,20,71,2008,Tomb Raider,0.3679691666666666,0.0,1.0,PC,11.289794413577894,3.044522437723423,4.276666119016055,1,0,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Tomb Raider: Underworld,PC,Adventure,0.08,tomb-raider-underworld,Tomb Raider: Underworld,"Action Adventure, Modern, General, Modern",8.0,7.7,eidos interactive,Nixxes Software,20,71,2008,Tomb Raider,0.3679691666666666,0.0,1.0,PC,11.289794413577894,3.044522437723423,4.276666119016055,1,0,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
